Id	Type	Level	Bro Name	Name 0	N 1	N 2	N 3	N 4	N 5	BD	Tx Id	Data Type	Sign	Acct Types	Post Type	RO	Hy Id	Excl Dims	Incl Dims	DiMeId	Except	Amort	Sum Up	Totalling	Sum To	Related	StartEnd	Context	Zones	Order	Descr	Comment	I Tx Std Label	I Allowable Dims	I Man Dim	I Prop Dim	I Tuples	I Tag	I Tx Type	I Tx Period	I StartEnd Bros	I Tx Sign	I Tx Hys
	Ele			FairValueFAFL	Tx						1082	Money	Credit	Other	Sch	RO	1	44					+					Period				CumulativeIncreaseDecreaseInFairValueFinancialLiabilitiesAttributableToChangesInCreditRisk											
	Set			FairValueFAFL	Tx						1631	Money	Not set	Other	Sch	RO	1	44					+					Period				DifferenceBetweenFinancialLiabilitiesCarryingValueContractualValueMaturity											
	Ele			FairValueFAFL	Tx	Tx					1576	String		Other			1	44										Period				DescriptionSpecificFinancialLiabilitiesSubjectToChangeInFairValueDueToChangesInCreditRisk											
	Ele			FairValueFAFL	Tx	Tx					2624	Money	Credit	Other	Sch	RO	1	44					+					Period				IncreaseDecreaseDuringPeriodInFairValueSpecificFinancialLiabilitiesAttributableToChangesInCreditRisk											
	Ele			FairValueFAFL	Tx	Tx					1083	Money	Credit	Other	Sch	RO	1	44					+					Period				CumulativeIncreaseDecreaseInFairValueSpecificFinancialLiabilitiesAttributableToChangesInCreditRisk											
	Ele			FairValueFAFL	Tx	Tx					1632	Money	Not set	Other	Sch	RO	1	44					+					Period				DifferenceBetweenSpecificFinancialLiabilitiesCarryingValueContractualValueMaturity											
	Ele			FairValueFAFL	Tx	Tx					1457	String		Other			1	44										Period				DescriptionMethodsUsedToDetermineChangeInFairValueSpecificFinancialLiabilitiesAttributableToChangesInCreditRisk											
	Ele			FairValueFAFL	Tx						1456	String		Other			1	44										Period				DescriptionMethodsUsedToDetermineChangeInFairValueFinancialInstrumentsAttributableToChangesInCreditRisk											
	Ele			FairValueFAFL	Tx						1614	String		Other			1	44										Period				DescriptionWhyChangesInFairValueFinancialInsturmentsDoNotFaithfullyRepresentChangesInCreditRisk											
	Set			FairValueFAFL	Tx						2390	String		Other			1	44										Period				GeneralDescriptionFinancialValueHierarchy											
	Set			FairValueFAFL	Tx	Tx					675	Money	Not set	Other	Sch	RO	30						No					Period				ChangeInDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				728	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInForwardsFuturesDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				739	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateFuturesDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				691	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexFuturesDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				811	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexFuturesDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				630	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencyFuturesForwardForeignExchangeContractsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				770	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				699	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexOptionsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				608	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInBondOptionsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				786	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateFuturesDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				794	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateSwapsSwaptionsderivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				778	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnCurrencyFuturesDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				819	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexOptionsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				833	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInSwapsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				638	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencySwapsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				747	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateSwapsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				707	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexSectorSwapsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				622	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCreditDefaultSwapsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				841	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInTotalReturnSwapsDerivativesLiabilitiesHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				683	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEmbeddedDerivativesDerivativesLiabilitiesHeldForTrading											
	Set			FairValueFAFL	Tx	Tx					673	Money	Not set	Other	Sch	RO	30						No					Period				ChangeInDerivativesLiabilitiesDesignatedAsHedges											
	Set			FairValueFAFL	Tx	Tx	Tx				671	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			725	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInForwardsFuturesDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			688	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexFuturesDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			736	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateFuturesDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			808	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexFuturesDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			627	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencyFuturesForwardForeignExchangeContractsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			767	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			696	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexOptionsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			783	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateFuturesDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			791	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateSwapsSwaptionsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			816	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexOptionsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			830	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInSwapsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			775	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnCurrencyFuturesDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			635	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencySwapsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			605	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInBondOptionsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			744	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateSwapsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			704	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexSectorSwapsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			619	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCreditDefaultSwapsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			838	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInTotalReturnSwapsDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			680	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEmbeddedDerivativesDerivativesLiabilitiesDesignatedAsCashFlowHedges											
	Set			FairValueFAFL	Tx	Tx	Tx				672	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			726	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInForwardsFuturesDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			689	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexFuturesDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			737	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateFuturesDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			809	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexFuturesDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			628	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencyFuturesForwardForeignExchangeContractsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			768	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			697	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexOptionsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			606	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInBondOptionsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			784	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateFuturesDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			792	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateSwapsSwaptionsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			776	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnCurrencyFuturesDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			817	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexOptionsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			831	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInSwapsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			636	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencySwapsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			745	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateSwapsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			705	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexSectorSwapsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			620	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCreditDefaultSwapsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			839	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInTotalReturnSwapsDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			681	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEmbeddedDerivativesDerivativesLiabilitiesDesignatedAsFairValueHedges											
	Set			FairValueFAFL	Tx	Tx	Tx				674	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			727	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInForwardsFuturesDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			690	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexFuturesDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			738	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateFuturesDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			810	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexFuturesDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			629	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencyFuturesForwardForeignExchangeContractsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			769	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			698	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexOptionsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			607	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInBondOptionsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			785	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateFuturesDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			793	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateSwapsSwaptionsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			777	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnCurrencyFuturesDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			818	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexOptionsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			832	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInSwapsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			637	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencySwapsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			746	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateSwapsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			706	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexSectorSwapsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			621	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCreditDefaultSwapsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			840	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInTotalReturnSwapsDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Ele			FairValueFAFL	Tx	Tx	Tx	Tx			682	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEmbeddedDerivativesDerivativesLiabilitiesDesignatedAsHedgesNetInvestment											
	Set			FairValueFAFL	Tx	Tx					670	Money	Not set	Other	Sch	RO	30						No					Period				ChangeInDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				724	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInForwardsFuturesDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				687	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexFuturesDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				735	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateFuturesDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				807	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexFuturesDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				626	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencyFuturesForwardForeignExchangeContractsDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				766	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				695	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexOptionsDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				604	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInBondOptionsDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				782	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateFuturesDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				790	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnInterestRateSwapsSwaptionsDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				774	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInOptionsOnCurrencyFuturesDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				815	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInPropertyIndexOptionsDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				829	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInSwapsDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				634	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInCurrencySwapsDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				743	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInInterestRateSwapsDerivativesAssetsHeldForTrading											
	Ele			FairValueFAFL	Tx	Tx	Tx				703	Money	Not set	Other	Sch	RO	30						+					Period				ChangeInEquityIndexSectorSwapsDerivativesAssetsHeldForTrading											
